id,timestamp,test_field,_rid,_self,_etag,_attachments,_ts,route_origin,route_destination,traffic_route,traffic_duration,weather_temperature,weather_conditions,weather_rain,weather_snow,new_field_1,new_field_2,new_field_3,array_field,nested_field.sub_field_1,nested_field.sub_field_2,nested_field.sub_field_3,traffic_data.route,traffic_data.duration_in_traffic,weather_data.temperature,weather_data.weather_conditions,weather_data.rain,weather_data.snow,air_quality_data.air_quality_index,air_quality_data.components.co,air_quality_data.components.no,air_quality_data.components.no2,air_quality_data.components.o3,air_quality_data.components.so2,air_quality_data.components.pm2_5,air_quality_data.components.pm10,air_quality_data.components.nh3,route_name
data-2024-12-03T13:42:45.001984-Route 1,2024-12-03T13:42:45.002004,,hCl+AN3ccB9aBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9aBAAAAAAAAA==/,"""b40571e1-0000-1100-0000-674f0ad40000""",attachments/,1733233364,,,,,,,,,,,,,,,,A40,2237,280.7,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T13:42:45.916063-Route 2,2024-12-03T13:42:45.916087,,hCl+AN3ccB9bBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9bBAAAAAAAAA==/,"""b405f6e1-0000-1100-0000-674f0ad50000""",attachments/,1733233365,,,,,,,,,,,,,,,,M4,2285,280.51,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
data-2024-12-03T13:42:46.380457-Route 3,2024-12-03T13:42:46.380472,,hCl+AN3ccB9cBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9cBAAAAAAAAA==/,"""b40532e2-0000-1100-0000-674f0ad60000""",attachments/,1733233366,,,,,,,,,,,,,,,,A102,1446,280.59,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 3
data-2024-12-03T13:43:47.769410-Route 1,2024-12-03T13:43:47.769421,,hCl+AN3ccB9dBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9dBAAAAAAAAA==/,"""b5053210-0000-1100-0000-674f0b130000""",attachments/,1733233427,,,,,,,,,,,,,,,,A40,2281,280.68,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T13:43:48.737084-Route 2,2024-12-03T13:43:48.737098,,hCl+AN3ccB9eBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9eBAAAAAAAAA==/,"""b505cf10-0000-1100-0000-674f0b140000""",attachments/,1733233428,,,,,,,,,,,,,,,,M4,2306,280.51,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
data-2024-12-03T13:43:49.178754-Route 3,2024-12-03T13:43:49.178763,,hCl+AN3ccB9fBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9fBAAAAAAAAA==/,"""b5050111-0000-1100-0000-674f0b150000""",attachments/,1733233429,,,,,,,,,,,,,,,,A102,1449,280.59,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 3
data-2024-12-03T13:44:50.431576-Route 1,2024-12-03T13:44:50.431587,,hCl+AN3ccB9gBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9gBAAAAAAAAA==/,"""b505e841-0000-1100-0000-674f0b520000""",attachments/,1733233490,,,,,,,,,,,,,,,,A40,2088,280.73,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T13:44:51.455581-Route 2,2024-12-03T13:44:51.455589,,hCl+AN3ccB9hBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9hBAAAAAAAAA==/,"""b505aa42-0000-1100-0000-674f0b530000""",attachments/,1733233491,,,,,,,,,,,,,,,,M4,2394,280.51,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
data-2024-12-03T13:44:51.910875-Route 3,2024-12-03T13:44:51.910903,,hCl+AN3ccB9iBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9iBAAAAAAAAA==/,"""b505fa42-0000-1100-0000-674f0b530000""",attachments/,1733233491,,,,,,,,,,,,,,,,A102,1440,280.59,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 3
data-2024-12-03T13:45:53.294867-Route 1,2024-12-03T13:45:53.294880,,hCl+AN3ccB9jBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9jBAAAAAAAAA==/,"""b5055a71-0000-1100-0000-674f0b910000""",attachments/,1733233553,,,,,,,,,,,,,,,,A40,2079,280.73,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T13:45:54.211502-Route 2,2024-12-03T13:45:54.211513,,hCl+AN3ccB9kBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9kBAAAAAAAAA==/,"""b5053672-0000-1100-0000-674f0b920000""",attachments/,1733233554,,,,,,,,,,,,,,,,M4,2407,280.51,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
data-2024-12-03T13:45:54.639031-Route 3,2024-12-03T13:45:54.639041,,hCl+AN3ccB9lBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9lBAAAAAAAAA==/,"""b5059b72-0000-1100-0000-674f0b920000""",attachments/,1733233554,,,,,,,,,,,,,,,,A102,1376,280.59,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 3
data-2024-12-03T13:56:13.611447-Route 1,2024-12-03T13:56:13.611456,,hCl+AN3ccB9mBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9mBAAAAAAAAA==/,"""b705903c-0000-1100-0000-674f0dfd0000""",attachments/,1733234173,,,,,,,,,,,,,,,,A40,1893,280.73,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T13:56:14.437699-Route 2,2024-12-03T13:56:14.437707,,hCl+AN3ccB9nBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9nBAAAAAAAAA==/,"""b705083d-0000-1100-0000-674f0dfe0000""",attachments/,1733234174,,,,,,,,,,,,,,,,M4,2495,280.49,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
data-2024-12-03T13:56:14.820533-Route 3,2024-12-03T13:56:14.820539,,hCl+AN3ccB9oBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9oBAAAAAAAAA==/,"""b7055a3d-0000-1100-0000-674f0dfe0000""",attachments/,1733234174,,,,,,,,,,,,,,,,A102,1271,280.78,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 3
data-2024-12-03T13:57:16.093110-Route 1,2024-12-03T13:57:16.093124,,hCl+AN3ccB9pBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9pBAAAAAAAAA==/,"""b705a564-0000-1100-0000-674f0e3c0000""",attachments/,1733234236,,,,,,,,,,,,,,,,A40,1826,280.73,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T13:57:17.015916-Route 2,2024-12-03T13:57:17.015924,,hCl+AN3ccB9qBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9qBAAAAAAAAA==/,"""b7053465-0000-1100-0000-674f0e3d0000""",attachments/,1733234237,,,,,,,,,,,,,,,,M4,2503,280.49,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
data-2024-12-03T13:57:17.450829-Route 3,2024-12-03T13:57:17.450842,,hCl+AN3ccB9rBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9rBAAAAAAAAA==/,"""b7056665-0000-1100-0000-674f0e3d0000""",attachments/,1733234237,,,,,,,,,,,,,,,,A102,1284,280.78,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 3
data-2024-12-03T13:58:18.546378-Route 1,2024-12-03T13:58:18.546391,,hCl+AN3ccB9sBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9sBAAAAAAAAA==/,"""b705c88f-0000-1100-0000-674f0e7a0000""",attachments/,1733234298,,,,,,,,,,,,,,,,A40,1821,280.77,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T13:58:19.187120-Route 2,2024-12-03T13:58:19.187143,,hCl+AN3ccB9tBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9tBAAAAAAAAA==/,"""b7051690-0000-1100-0000-674f0e7b0000""",attachments/,1733234299,,,,,,,,,,,,,,,,M4,2457,280.49,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
data-2024-12-03T13:58:19.664566-Route 3,2024-12-03T13:58:19.664583,,hCl+AN3ccB9uBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9uBAAAAAAAAA==/,"""b7056190-0000-1100-0000-674f0e7b0000""",attachments/,1733234299,,,,,,,,,,,,,,,,A102,1332,280.78,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 3
data-2024-12-03T13:59:20.819288-Route 1,2024-12-03T13:59:20.819307,,hCl+AN3ccB9vBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9vBAAAAAAAAA==/,"""b70540b9-0000-1100-0000-674f0eb80000""",attachments/,1733234360,,,,,,,,,,,,,,,,A40,1824,280.77,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T13:59:21.727090-Route 2,2024-12-03T13:59:21.727101,,hCl+AN3ccB9wBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9wBAAAAAAAAA==/,"""b705e9b9-0000-1100-0000-674f0eb90000""",attachments/,1733234361,,,,,,,,,,,,,,,,M4,2543,280.49,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
data-2024-12-03T13:59:22.172234-Route 3,2024-12-03T13:59:22.172242,,hCl+AN3ccB9xBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9xBAAAAAAAAA==/,"""b70534ba-0000-1100-0000-674f0eba0000""",attachments/,1733234362,,,,,,,,,,,,,,,,A102,1289,280.78,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 3
data-2024-12-03T14:13:04.515655-Route 1,2024-12-03T14:13:04.515665,,hCl+AN3ccB9yBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9yBAAAAAAAAA==/,"""b9059dbb-0000-1100-0000-674f11f00000""",attachments/,1733235184,,,,,,,,,,,,,,,,A40,1900,280.97,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T14:13:05.238892-Route 2,2024-12-03T14:13:05.238899,,hCl+AN3ccB9zBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9zBAAAAAAAAA==/,"""b9052fbc-0000-1100-0000-674f11f10000""",attachments/,1733235185,,,,,,,,,,,,,,,,M4,2443,280.5,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
data-2024-12-03T14:13:05.948978-Route 3,2024-12-03T14:13:05.948985,,hCl+AN3ccB90BAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB90BAAAAAAAAA==/,"""b9058cbc-0000-1100-0000-674f11f10000""",attachments/,1733235185,,,,,,,,,,,,,,,,A102,1522,280.85,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 3
data-2024-12-03T14:14:07.283826-Route 1,2024-12-03T14:14:07.283838,,hCl+AN3ccB91BAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB91BAAAAAAAAA==/,"""b905f2e0-0000-1100-0000-674f122f0000""",attachments/,1733235247,,,,,,,,,,,,,,,,A40,1951,280.97,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T14:14:08.089821-Route 2,2024-12-03T14:14:08.089828,,hCl+AN3ccB92BAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB92BAAAAAAAAA==/,"""b9057be1-0000-1100-0000-674f12300000""",attachments/,1733235248,,,,,,,,,,,,,,,,M4,2484,280.5,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
data-2024-12-03T14:14:08.514812-Route 3,2024-12-03T14:14:08.514819,,hCl+AN3ccB93BAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB93BAAAAAAAAA==/,"""b905b8e1-0000-1100-0000-674f12300000""",attachments/,1733235248,,,,,,,,,,,,,,,,A102,1458,280.85,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 3
data-2024-12-03T14:15:09.960001-Route 1,2024-12-03T14:15:09.960012,,hCl+AN3ccB94BAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB94BAAAAAAAAA==/,"""ba053008-0000-1100-0000-674f126d0000""",attachments/,1733235309,,,,,,,,,,,,,,,,A40,2148,280.97,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T14:15:10.773914-Route 2,2024-12-03T14:15:10.773925,,hCl+AN3ccB95BAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB95BAAAAAAAAA==/,"""ba05a308-0000-1100-0000-674f126e0000""",attachments/,1733235310,,,,,,,,,,,,,,,,Western Ave/A40,2475,280.5,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
data-2024-12-03T14:15:11.218538-Route 3,2024-12-03T14:15:11.218555,,hCl+AN3ccB96BAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB96BAAAAAAAAA==/,"""ba05ee08-0000-1100-0000-674f126f0000""",attachments/,1733235311,,,,,,,,,,,,,,,,A102,1428,280.85,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 3
data-2024-12-03T14:16:12.427167-Route 1,2024-12-03T14:16:12.427175,,hCl+AN3ccB97BAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB97BAAAAAAAAA==/,"""ba05d12f-0000-1100-0000-674f12ac0000""",attachments/,1733235372,,,,,,,,,,,,,,,,A40,2188,280.84,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T14:16:13.237565-Route 2,2024-12-03T14:16:13.237572,,hCl+AN3ccB98BAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB98BAAAAAAAAA==/,"""ba058530-0000-1100-0000-674f12ad0000""",attachments/,1733235373,,,,,,,,,,,,,,,,M4,2524,280.61,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
data-2024-12-03T14:16:13.874798-Route 3,2024-12-03T14:16:13.874805,,hCl+AN3ccB99BAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB99BAAAAAAAAA==/,"""ba05e030-0000-1100-0000-674f12ad0000""",attachments/,1733235373,,,,,,,,,,,,,,,,A102,1368,280.77,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 3
data-2024-12-03T14:17:15.085003-Route 1,2024-12-03T14:17:15.085020,,hCl+AN3ccB9+BAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9+BAAAAAAAAA==/,"""ba051859-0000-1100-0000-674f12eb0000""",attachments/,1733235435,,,,,,,,,,,,,,,,A40,2140,280.84,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T14:17:16.121682-Route 2,2024-12-03T14:17:16.121691,,hCl+AN3ccB9-BAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB9-BAAAAAAAAA==/,"""ba058f59-0000-1100-0000-674f12ec0000""",attachments/,1733235436,,,,,,,,,,,,,,,,Western Ave/A40,2435,280.61,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
data-2024-12-03T14:17:16.524332-Route 3,2024-12-03T14:17:16.524340,,hCl+AN3ccB+ABAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+ABAAAAAAAAA==/,"""ba05cf59-0000-1100-0000-674f12ec0000""",attachments/,1733235436,,,,,,,,,,,,,,,,A102,1375,280.77,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 3
data-2024-12-03T14:18:18.066885-Route 1,2024-12-03T14:18:18.066894,,hCl+AN3ccB+BBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+BBAAAAAAAAA==/,"""ba056d80-0000-1100-0000-674f132a0000""",attachments/,1733235498,,,,,,,,,,,,,,,,A40,2215,280.84,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T14:18:18.881394-Route 2,2024-12-03T14:18:18.881400,,hCl+AN3ccB+CBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+CBAAAAAAAAA==/,"""ba05d180-0000-1100-0000-674f132a0000""",attachments/,1733235498,,,,,,,,,,,,,,,,M4,2401,280.61,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
data-2024-12-03T14:18:19.318357-Route 3,2024-12-03T14:18:19.318364,,hCl+AN3ccB+DBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+DBAAAAAAAAA==/,"""ba051d81-0000-1100-0000-674f132b0000""",attachments/,1733235499,,,,,,,,,,,,,,,,A102,1383,280.77,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 3
data-2024-12-03T14:19:20.732812-Route 1,2024-12-03T14:19:20.732822,,hCl+AN3ccB+EBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+EBAAAAAAAAA==/,"""ba05ada7-0000-1100-0000-674f13680000""",attachments/,1733235560,,,,,,,,,,,,,,,,A40,2237,280.84,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T14:19:21.544661-Route 2,2024-12-03T14:19:21.544667,,hCl+AN3ccB+FBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+FBAAAAAAAAA==/,"""ba0558a8-0000-1100-0000-674f13690000""",attachments/,1733235561,,,,,,,,,,,,,,,,M4,2394,280.61,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
data-2024-12-03T14:19:21.921243-Route 3,2024-12-03T14:19:21.921250,,hCl+AN3ccB+GBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+GBAAAAAAAAA==/,"""ba058fa8-0000-1100-0000-674f13690000""",attachments/,1733235561,,,,,,,,,,,,,,,,A102,1441,280.77,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 3
data-2024-12-03T14:20:23.301892-Route 1,2024-12-03T14:20:23.301901,,hCl+AN3ccB+HBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+HBAAAAAAAAA==/,"""ba057fcc-0000-1100-0000-674f13a70000""",attachments/,1733235623,,,,,,,,,,,,,,,,A40,2137,280.84,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T14:20:24.019496-Route 2,2024-12-03T14:20:24.019501,,hCl+AN3ccB+IBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+IBAAAAAAAAA==/,"""ba0525cd-0000-1100-0000-674f13a80000""",attachments/,1733235624,,,,,,,,,,,,,,,,M4,2444,280.61,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
data-2024-12-03T14:20:24.566074-Route 3,2024-12-03T14:20:24.566082,,hCl+AN3ccB+JBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+JBAAAAAAAAA==/,"""ba0580cd-0000-1100-0000-674f13a80000""",attachments/,1733235624,,,,,,,,,,,,,,,,A102,1419,280.77,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 3
data-2024-12-03T14:21:26.073488-Route 1,2024-12-03T14:21:26.073496,,hCl+AN3ccB+KBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+KBAAAAAAAAA==/,"""ba050bf3-0000-1100-0000-674f13e60000""",attachments/,1733235686,,,,,,,,,,,,,,,,A40,2371,280.84,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T14:21:26.780834-Route 2,2024-12-03T14:21:26.780841,,hCl+AN3ccB+LBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+LBAAAAAAAAA==/,"""ba0585f3-0000-1100-0000-674f13e60000""",attachments/,1733235686,,,,,,,,,,,,,,,,M4,2455,280.61,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
data-2024-12-03T14:21:27.155855-Route 3,2024-12-03T14:21:27.155864,,hCl+AN3ccB+MBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+MBAAAAAAAAA==/,"""ba05ccf3-0000-1100-0000-674f13e70000""",attachments/,1733235687,,,,,,,,,,,,,,,,A102,1413,280.77,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 3
data-2024-12-03T14:22:28.641669-Route 1,2024-12-03T14:22:28.641677,,hCl+AN3ccB+NBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+NBAAAAAAAAA==/,"""bb053b17-0000-1100-0000-674f14240000""",attachments/,1733235748,,,,,,,,,,,,,,,,A40,2348,280.84,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T14:22:29.489950-Route 2,2024-12-03T14:22:29.489961,,hCl+AN3ccB+OBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+OBAAAAAAAAA==/,"""bb05d617-0000-1100-0000-674f14250000""",attachments/,1733235749,,,,,,,,,,,,,,,,M4,2427,280.61,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
data-2024-12-03T14:22:29.868116-Route 3,2024-12-03T14:22:29.868123,,hCl+AN3ccB+PBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+PBAAAAAAAAA==/,"""bb052418-0000-1100-0000-674f14250000""",attachments/,1733235749,,,,,,,,,,,,,,,,A102,1405,280.77,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 3
data-2024-12-03T14:23:31.411399-Route 1,2024-12-03T14:23:31.411408,,hCl+AN3ccB+QBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+QBAAAAAAAAA==/,"""bb054f40-0000-1100-0000-674f14630000""",attachments/,1733235811,,,,,,,,,,,,,,,,A40,2328,280.84,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T14:23:32.229975-Route 2,2024-12-03T14:23:32.229984,,hCl+AN3ccB+RBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+RBAAAAAAAAA==/,"""bb05b140-0000-1100-0000-674f14640000""",attachments/,1733235812,,,,,,,,,,,,,,,,M4,2430,280.61,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
data-2024-12-03T14:23:32.621268-Route 3,2024-12-03T14:23:32.621274,,hCl+AN3ccB+SBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+SBAAAAAAAAA==/,"""bb05e040-0000-1100-0000-674f14640000""",attachments/,1733235812,,,,,,,,,,,,,,,,A102,1402,280.77,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 3
data-2024-12-03T14:24:34.281706-Route 1,2024-12-03T14:24:34.281716,,hCl+AN3ccB+TBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+TBAAAAAAAAA==/,"""bb054066-0000-1100-0000-674f14a20000""",attachments/,1733235874,,,,,,,,,,,,,,,,A40,2335,280.84,Clouds,0,0,2,293.73,5.25,43.18,25.75,16.45,4.01,6.7,0.68,Route 1
data-2024-12-03T14:24:35.103037-Route 2,2024-12-03T14:24:35.103043,,hCl+AN3ccB+UBAAAAAAAAA==,dbs/hCl+AA==/colls/hCl+AN3ccB8=/docs/hCl+AN3ccB+UBAAAAAAAAA==/,"""bb05b266-0000-1100-0000-674f14a30000""",attachments/,1733235875,,,,,,,,,,,,,,,,M4,2474,280.61,Clouds,0,0,1,283.72,2.85,37.7,29.33,13.23,3.64,6.14,0.52,Route 2
